chemical.id,plate.id,well,chemical_plate_well,conc,AXIS,BRAI,CFIN,CIRC,DNC_,DP24,EYE_,JAW_,MO24,MORT,NC24,NC__,OTIC,PE__,PFIN,PIG_,SM24,SNOU,SOMI,SWIM,TRUN,TR__,YSE_
2496,2,D02,2496_2_D02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2496,2,D07,2496_2_D07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2496,2,E02,2496_2_E02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2496,2,E04,2496_2_E04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2496,2,E07,2496_2_E07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2496,2,F02,2496_2_F02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2496,2,F04,2496_2_F04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2496,2,G10,2496_2_G10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2496,2,G11,2496_2_G11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2496,2,H11,2496_2_H11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,1,B11,2506_1_B11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,1,C04,2506_1_C04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,1,E10,2506_1_E10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,1,F07,2506_1_F07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,1,H04,2506_1_H04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,2,C06,2506_2_C06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,2,E12,2506_2_E12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,2,F08,2506_2_F08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,2,F10,2506_2_F10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,2,G01,2506_2_G01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,2,H04,2506_2_H04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2506,2,H06,2506_2_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,A01,2573_1_A01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,A07,2573_1_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,B01,2573_1_B01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,B07,2573_1_B07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,C01,2573_1_C01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,C07,2573_1_C07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,D01,2573_1_D01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,D02,2573_1_D02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,D07,2573_1_D07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,E01,2573_1_E01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,E07,2573_1_E07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,E08,2573_1_E08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,F01,2573_1_F01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,F07,2573_1_F07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,G01,2573_1_G01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,G07,2573_1_G07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,H01,2573_1_H01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,1,H07,2573_1_H07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,A01,2573_2_A01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,A07,2573_2_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,A08,2573_2_A08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,B01,2573_2_B01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,B02,2573_2_B02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,B07,2573_2_B07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,B09,2573_2_B09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,C01,2573_2_C01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,C07,2573_2_C07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,D01,2573_2_D01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,D05,2573_2_D05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,D06,2573_2_D06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,D07,2573_2_D07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,D11,2573_2_D11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,E01,2573_2_E01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,E07,2573_2_E07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,F01,2573_2_F01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,F04,2573_2_F04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,F07,2573_2_F07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,F10,2573_2_F10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,G01,2573_2_G01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,G07,2573_2_G07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,G12,2573_2_G12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,H01,2573_2_H01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,H03,2573_2_H03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,H06,2573_2_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,H07,2573_2_H07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2573,2,H11,2573_2_H11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,A02,2596_1_A02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,A06,2596_1_A06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,A11,2596_1_A11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,B02,2596_1_B02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,C09,2596_1_C09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,D05,2596_1_D05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,D06,2596_1_D06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,D07,2596_1_D07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,E06,2596_1_E06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,F01,2596_1_F01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,F03,2596_1_F03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,F04,2596_1_F04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,F12,2596_1_F12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,G01,2596_1_G01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,G05,2596_1_G05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,G06,2596_1_G06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,G08,2596_1_G08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,G10,2596_1_G10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,1,H01,2596_1_H01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,A09,2596_2_A09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,A12,2596_2_A12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,B02,2596_2_B02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,B06,2596_2_B06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,B08,2596_2_B08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,B12,2596_2_B12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,C02,2596_2_C02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,D12,2596_2_D12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,F01,2596_2_F01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,F09,2596_2_F09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,G09,2596_2_G09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,G12,2596_2_G12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,H04,2596_2_H04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2596,2,H12,2596_2_H12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2637,15841,A01,2637_15841_A01,67.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2637,15841,A04,2637_15841_A04,67.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2637,15841,C10,2637_15841_C10,18.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2637,15841,G08,2637_15841_G08,1.0,1.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,1.0
2637,15841,G10,2637_15841_G10,1.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2637,15841,H06,2637_15841_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2637,15841,H07,2637_15841_H07,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2637,15846,C12,2637_15846_C12,18.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2637,15846,F04,2637_15846_F04,2.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2637,15847,B12,2637_15847_B12,34.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2637,15847,C05,2637_15847_C05,18.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,1,C07,2638_1_C07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,1,D07,2638_1_D07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,1,E07,2638_1_E07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,1,H03,2638_1_H03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,A01,2638_2_A01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,A09,2638_2_A09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,A10,2638_2_A10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,B08,2638_2_B08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,B12,2638_2_B12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,D02,2638_2_D02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,D03,2638_2_D03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,E10,2638_2_E10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,F09,2638_2_F09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,G03,2638_2_G03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,G04,2638_2_G04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2638,2,G08,2638_2_G08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,1,B01,2655_1_B01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,1,F02,2655_1_F02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,1,F12,2655_1_F12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,1,G04,2655_1_G04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,1,G06,2655_1_G06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,1,G09,2655_1_G09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,A07,2655_2_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,C02,2655_2_C02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,C06,2655_2_C06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,C10,2655_2_C10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,D03,2655_2_D03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,E03,2655_2_E03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,F01,2655_2_F01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,G02,2655_2_G02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,G03,2655_2_G03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,G10,2655_2_G10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2655,2,H01,2655_2_H01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,A06,2657_1_A06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,A10,2657_1_A10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,A11,2657_1_A11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,B07,2657_1_B07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,C01,2657_1_C01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,D02,2657_1_D02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,D08,2657_1_D08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,D11,2657_1_D11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,E07,2657_1_E07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,E11,2657_1_E11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,F07,2657_1_F07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,F08,2657_1_F08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,G06,2657_1_G06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,G07,2657_1_G07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,H01,2657_1_H01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,H04,2657_1_H04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,1,H06,2657_1_H06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,A02,2657_2_A02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,A07,2657_2_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,A08,2657_2_A08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,A12,2657_2_A12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,C07,2657_2_C07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,C12,2657_2_C12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,D01,2657_2_D01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,E01,2657_2_E01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,E11,2657_2_E11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,G01,2657_2_G01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,G04,2657_2_G04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,G11,2657_2_G11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,H02,2657_2_H02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2657,2,H07,2657_2_H07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,1,A07,2661_1_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,1,B11,2661_1_B11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,1,F11,2661_1_F11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,1,G02,2661_1_G02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,1,G07,2661_1_G07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,1,G12,2661_1_G12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,1,H02,2661_1_H02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,2,A03,2661_2_A03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,2,F02,2661_2_F02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,2,F05,2661_2_F05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,2,F06,2661_2_F06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,2,H09,2661_2_H09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2661,2,H10,2661_2_H10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,1,A09,2686_1_A09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,1,C08,2686_1_C08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,A03,2686_2_A03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,A09,2686_2_A09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,B06,2686_2_B06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,B11,2686_2_B11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,B12,2686_2_B12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,C10,2686_2_C10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,D04,2686_2_D04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,D09,2686_2_D09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,E01,2686_2_E01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,F01,2686_2_F01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,F11,2686_2_F11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,F12,2686_2_F12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,G05,2686_2_G05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,G08,2686_2_G08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,G10,2686_2_G10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,H01,2686_2_H01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2686,2,H03,2686_2_H03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,1,A03,2688_1_A03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,1,A11,2688_1_A11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,1,C12,2688_1_C12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,1,F03,2688_1_F03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,1,G11,2688_1_G11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,1,H09,2688_1_H09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,2,A07,2688_2_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,2,A08,2688_2_A08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,2,E08,2688_2_E08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,2,G06,2688_2_G06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2688,2,H11,2688_2_H11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,1,A05,2691_1_A05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,1,A07,2691_1_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,1,C01,2691_1_C01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,1,C05,2691_1_C05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,A07,2691_2_A07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,B08,2691_2_B08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,B12,2691_2_B12,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,G02,2691_2_G02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,G04,2691_2_G04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,G09,2691_2_G09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,G10,2691_2_G10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,H01,2691_2_H01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,H08,2691_2_H08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,H09,2691_2_H09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,H10,2691_2_H10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2691,2,H11,2691_2_H11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,1,A09,2706_1_A09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,1,B07,2706_1_B07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,1,B08,2706_1_B08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,1,C06,2706_1_C06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,1,C08,2706_1_C08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,1,E08,2706_1_E08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,1,F01,2706_1_F01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,1,H11,2706_1_H11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,2,B08,2706_2_B08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,2,C08,2706_2_C08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,2,D05,2706_2_D05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,2,D07,2706_2_D07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,2,F06,2706_2_F06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,2,F09,2706_2_F09,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,2,G03,2706_2_G03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,2,H03,2706_2_H03,0.64,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2706,2,H07,2706_2_H07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,1,A05,2723_1_A05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,1,A10,2723_1_A10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,1,C04,2723_1_C04,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,1,C11,2723_1_C11,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,1,D07,2723_1_D07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,1,D08,2723_1_D08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,1,F07,2723_1_F07,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,2,A01,2723_2_A01,64.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,2,A02,2723_2_A02,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,2,A05,2723_2_A05,0.0064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,2,A06,2723_2_A06,0.0,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,2,A08,2723_2_A08,6.4,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
2723,2,A10,2723_2_A10,0.064,,,,,0.0,,,,1.0,1.0,,,,,,,,,,,,,
