Chemical_ID,End_Point,Dose,bmdrc.Endpoint.ID,num.affected,num.nonna,CI_Lo,CI_Hi,Response
4005,AUC,100.0,4005 AUC,0.0,13,0.0,0.22809537,0.0
4005,MOV,0.0,4005 MOV,0.0,26,0.0,0.12872892,0.0
4005,MOV,0.005,4005 MOV,0.0,12,0.0,0.24249401,0.0
4005,MOV,0.015,4005 MOV,0.0,13,0.0,0.22809537,0.0
4005,MOV,0.046,4005 MOV,1.0,10,0.01787621,0.40415003,0.1
4005,MOV,0.14,4005 MOV,0.0,14,0.0,0.2153108,0.0
4005,MOV,0.41,4005 MOV,0.0,11,0.0,0.25883297,0.0
4005,MOV,1.23,4005 MOV,0.0,12,0.0,0.24249401,0.0
4005,MOV,3.7,4005 MOV,0.0,14,0.0,0.2153108,0.0
4005,MOV,11.1,4005 MOV,0.0,12,0.0,0.24249401,0.0
4005,MOV,33.3,4005 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4005,MOV,100.0,4005 MOV,0.0,13,0.0,0.22809537,0.0
4006,AUC,0.0,4006 AUC,3.0,26,0.04003245,0.28975903,0.11538462
4006,AUC,0.005,4006 AUC,4.0,13,0.12680704,0.57630657,0.30769231
4006,AUC,0.015,4006 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4006,AUC,0.046,4006 AUC,0.0,10,0.0,0.2775328,0.0
4006,AUC,0.14,4006 AUC,1.0,10,0.01787621,0.40415003,0.1
4006,AUC,0.41,4006 AUC,2.0,9,0.06322511,0.54741103,0.22222222
4006,AUC,1.23,4006 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4006,AUC,3.7,4006 AUC,1.0,11,0.01623217,0.37735844,0.09090909
4006,AUC,11.1,4006 AUC,2.0,11,0.05136769,0.47698056,0.18181818
4006,AUC,33.3,4006 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4006,MOV,0.0,4006 MOV,0.0,26,0.0,0.12872892,0.0
4006,MOV,0.005,4006 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4006,MOV,0.015,4006 MOV,0.0,12,0.0,0.24249401,0.0
4006,MOV,0.046,4006 MOV,0.0,10,0.0,0.2775328,0.0
4006,MOV,0.14,4006 MOV,0.0,10,0.0,0.2775328,0.0
4006,MOV,0.41,4006 MOV,0.0,9,0.0,0.29914505,0.0
4006,MOV,1.23,4006 MOV,0.0,12,0.0,0.24249401,0.0
4006,MOV,3.7,4006 MOV,0.0,11,0.0,0.25883297,0.0
4006,MOV,11.1,4006 MOV,0.0,11,0.0,0.25883297,0.0
4006,MOV,33.3,4006 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4008,AUC,0.0,4008 AUC,4.0,16,0.10182067,0.49498317,0.25
4008,AUC,100.0,4008 AUC,5.0,15,0.15176324,0.58286452,0.33333333
4008,MOV,0.0,4008 MOV,0.0,16,0.0,0.19360768,0.0
4008,MOV,100.0,4008 MOV,3.0,15,0.07047549,0.45185449,0.2
4009,AUC,0.0,4009 AUC,4.0,16,0.10182067,0.49498317,0.25
4009,AUC,100.0,4009 AUC,2.0,16,0.03497749,0.36022827,0.125
4009,MOV,0.0,4009 MOV,0.0,16,0.0,0.19360768,0.0
4009,MOV,100.0,4009 MOV,3.0,16,0.06591599,0.43008881,0.1875
4010,AUC,0.0,4010 AUC,4.0,16,0.10182067,0.49498317,0.25
4010,AUC,100.0,4010 AUC,3.0,15,0.07047549,0.45185449,0.2
4010,MOV,0.0,4010 MOV,0.0,16,0.0,0.19360768,0.0
4010,MOV,100.0,4010 MOV,2.0,15,0.03736126,0.37881983,0.13333333
4011,AUC,0.0,4011 AUC,0.0,26,0.0,0.12872892,0.0
4011,AUC,0.005,4011 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4011,AUC,0.015,4011 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4011,AUC,0.046,4011 AUC,1.0,11,0.01623217,0.37735844,0.09090909
4011,AUC,0.14,4011 AUC,2.0,14,0.04009392,0.39941379,0.14285714
4011,AUC,0.41,4011 AUC,0.0,13,0.0,0.22809537,0.0
4011,AUC,1.23,4011 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4011,AUC,3.7,4011 AUC,0.0,11,0.0,0.25883297,0.0
4011,AUC,11.1,4011 AUC,0.0,14,0.0,0.2153108,0.0
4011,AUC,33.3,4011 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4011,AUC,100.0,4011 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4011,MOV,0.0,4011 MOV,0.0,26,0.0,0.12872892,0.0
4011,MOV,0.005,4011 MOV,0.0,12,0.0,0.24249401,0.0
4011,MOV,0.015,4011 MOV,0.0,12,0.0,0.24249401,0.0
4011,MOV,0.046,4011 MOV,3.0,11,0.09746059,0.5656453,0.27272727
4011,MOV,0.14,4011 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4011,MOV,0.41,4011 MOV,3.0,13,0.08179529,0.50256376,0.23076923
4011,MOV,1.23,4011 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4011,MOV,3.7,4011 MOV,1.0,11,0.01623217,0.37735844,0.09090909
4011,MOV,11.1,4011 MOV,0.0,14,0.0,0.2153108,0.0
4011,MOV,33.3,4011 MOV,0.0,14,0.0,0.2153108,0.0
4011,MOV,100.0,4011 MOV,0.0,12,0.0,0.24249401,0.0
4012,AUC,0.0,4012 AUC,0.0,15,0.0,0.2038833,0.0
4012,AUC,100.0,4012 AUC,1.0,16,0.01111934,0.28328738,0.0625
4012,MOV,0.0,4012 MOV,0.0,15,0.0,0.2038833,0.0
4012,MOV,100.0,4012 MOV,1.0,16,0.01111934,0.28328738,0.0625
4013,AUC,0.0,4013 AUC,2.0,32,0.01731057,0.20147123,0.0625
4013,AUC,1.23,4013 AUC,7.0,15,0.24809535,0.6988302,0.46666667
4013,AUC,3.7,4013 AUC,4.0,12,0.13812009,0.60937791,0.33333333
4013,MOV,0.0,4013 MOV,3.0,32,0.03240155,0.24218155,0.09375
4013,MOV,1.23,4013 MOV,3.0,15,0.07047549,0.45185449,0.2
4013,MOV,3.7,4013 MOV,3.0,12,0.08894167,0.53230533,0.25
4014,AUC,0.0,4014 AUC,0.0,15,0.0,0.2038833,0.0
4014,AUC,100.0,4014 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4014,MOV,0.0,4014 MOV,0.0,15,0.0,0.2038833,0.0
4014,MOV,100.0,4014 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4015,AUC,0.0,4015 AUC,0.0,15,0.0,0.2038833,0.0
4015,AUC,100.0,4015 AUC,6.0,15,0.19824496,0.6425317,0.4
4015,MOV,0.0,4015 MOV,0.0,15,0.0,0.2038833,0.0
4015,MOV,100.0,4015 MOV,1.0,15,0.0118669,0.2981653,0.06666667
4016,AUC,0.0,4016 AUC,1.0,26,0.00682198,0.18892779,0.03846154
4016,AUC,0.005,4016 AUC,0.0,14,0.0,0.2153108,0.0
4016,AUC,0.015,4016 AUC,3.0,13,0.08179529,0.50256376,0.23076923
4016,AUC,0.046,4016 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4016,AUC,0.14,4016 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4016,AUC,0.41,4016 AUC,3.0,13,0.08179529,0.50256376,0.23076923
4016,AUC,1.23,4016 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4016,AUC,3.7,4016 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4016,AUC,11.1,4016 AUC,2.0,9,0.06322511,0.54741103,0.22222222
4016,AUC,33.3,4016 AUC,5.0,12,0.19326031,0.68048869,0.41666667
4016,AUC,100.0,4016 AUC,1.0,8,0.02241749,0.47088818,0.125
4016,MOV,0.0,4016 MOV,0.0,26,0.0,0.12872892,0.0
4016,MOV,0.005,4016 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4016,MOV,0.015,4016 MOV,0.0,13,0.0,0.22809537,0.0
4016,MOV,0.046,4016 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4016,MOV,0.14,4016 MOV,0.0,13,0.0,0.22809537,0.0
4016,MOV,0.41,4016 MOV,0.0,13,0.0,0.22809537,0.0
4016,MOV,1.23,4016 MOV,0.0,13,0.0,0.22809537,0.0
4016,MOV,3.7,4016 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4016,MOV,11.1,4016 MOV,1.0,9,0.01989089,0.43499971,0.11111111
4016,MOV,33.3,4016 MOV,1.0,12,0.01486509,0.35387991,0.08333333
4016,MOV,100.0,4016 MOV,1.0,8,0.02241749,0.47088818,0.125
4017,AUC,0.0,4017 AUC,2.0,16,0.03497749,0.36022827,0.125
4017,AUC,100.0,4017 AUC,1.0,15,0.0118669,0.2981653,0.06666667
4017,MOV,0.0,4017 MOV,0.0,16,0.0,0.19360768,0.0
4017,MOV,100.0,4017 MOV,0.0,15,0.0,0.2038833,0.0
4018,AUC,0.0,4018 AUC,2.0,16,0.03497749,0.36022827,0.125
4018,AUC,100.0,4018 AUC,2.0,16,0.03497749,0.36022827,0.125
4018,MOV,0.0,4018 MOV,0.0,16,0.0,0.19360768,0.0
4018,MOV,100.0,4018 MOV,2.0,16,0.03497749,0.36022827,0.125
4019,AUC,0.0,4019 AUC,2.0,16,0.03497749,0.36022827,0.125
4019,AUC,100.0,4019 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4019,MOV,0.0,4019 MOV,0.0,16,0.0,0.19360768,0.0
4019,MOV,100.0,4019 MOV,3.0,12,0.08894167,0.53230533,0.25
4020,AUC,0.0,4020 AUC,0.0,28,0.0,0.1206433,0.0
4020,AUC,0.005,4020 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4020,AUC,0.015,4020 AUC,0.0,13,0.0,0.22809537,0.0
4020,AUC,0.046,4020 AUC,3.0,12,0.08894167,0.53230533,0.25
4020,AUC,0.14,4020 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4020,AUC,0.41,4020 AUC,0.0,13,0.0,0.22809537,0.0
4020,AUC,1.23,4020 AUC,0.0,12,0.0,0.24249401,0.0
4020,MOV,0.0,4020 MOV,0.0,28,0.0,0.1206433,0.0
4020,MOV,0.005,4020 MOV,0.0,13,0.0,0.22809537,0.0
4020,MOV,0.015,4020 MOV,0.0,13,0.0,0.22809537,0.0
4020,MOV,0.046,4020 MOV,0.0,12,0.0,0.24249401,0.0
4020,MOV,0.14,4020 MOV,0.0,14,0.0,0.2153108,0.0
4020,MOV,0.41,4020 MOV,0.0,13,0.0,0.22809537,0.0
4020,MOV,1.23,4020 MOV,0.0,12,0.0,0.24249401,0.0
4021,AUC,0.0,4021 AUC,3.0,16,0.06591599,0.43008881,0.1875
4021,AUC,100.0,4021 AUC,3.0,14,0.07571387,0.47589231,0.21428571
4021,MOV,0.0,4021 MOV,0.0,16,0.0,0.19360768,0.0
4021,MOV,100.0,4021 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4022,AUC,0.0,4022 AUC,3.0,16,0.06591599,0.43008881,0.1875
4022,AUC,100.0,4022 AUC,6.0,15,0.19824496,0.6425317,0.4
4022,MOV,0.0,4022 MOV,0.0,16,0.0,0.19360768,0.0
4022,MOV,100.0,4022 MOV,1.0,15,0.0118669,0.2981653,0.06666667
4023,AUC,0.0,4023 AUC,3.0,16,0.06591599,0.43008881,0.1875
4023,AUC,100.0,4023 AUC,3.0,14,0.07571387,0.47589231,0.21428571
4023,MOV,0.0,4023 MOV,0.0,16,0.0,0.19360768,0.0
4023,MOV,100.0,4023 MOV,5.0,14,0.16344732,0.61235577,0.35714286
4024,AUC,0.0,4024 AUC,3.0,16,0.06591599,0.43008881,0.1875
4024,AUC,100.0,4024 AUC,4.0,15,0.10897453,0.51950434,0.26666667
4024,MOV,0.0,4024 MOV,0.0,16,0.0,0.19360768,0.0
4024,MOV,100.0,4024 MOV,2.0,15,0.03736126,0.37881983,0.13333333
4026,AUC,0.0,4026 AUC,1.0,15,0.0118669,0.2981653,0.06666667
4026,AUC,100.0,4026 AUC,6.0,15,0.19824496,0.6425317,0.4
4026,MOV,0.0,4026 MOV,0.0,15,0.0,0.2038833,0.0
4026,MOV,100.0,4026 MOV,3.0,15,0.07047549,0.45185449,0.2
4027,AUC,0.0,4027 AUC,2.0,26,0.02135509,0.24141554,0.07692308
4027,AUC,0.005,4027 AUC,0.0,13,0.0,0.22809537,0.0
4027,AUC,0.015,4027 AUC,0.0,8,0.0,0.32440756,0.0
4027,AUC,0.046,4027 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4027,AUC,0.14,4027 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4027,MOV,0.0,4027 MOV,0.0,26,0.0,0.12872892,0.0
4027,MOV,0.005,4027 MOV,0.0,13,0.0,0.22809537,0.0
4027,MOV,0.015,4027 MOV,0.0,8,0.0,0.32440756,0.0
4027,MOV,0.046,4027 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4027,MOV,0.14,4027 MOV,1.0,12,0.01486509,0.35387991,0.08333333
4028,AUC,0.0,4028 AUC,6.0,26,0.11033849,0.42051554,0.23076923
4028,AUC,0.005,4028 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4028,AUC,0.015,4028 AUC,1.0,10,0.01787621,0.40415003,0.1
4028,AUC,0.046,4028 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4028,AUC,0.14,4028 AUC,0.0,13,0.0,0.22809537,0.0
4028,AUC,0.41,4028 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4028,AUC,1.23,4028 AUC,2.0,12,0.04696514,0.44803086,0.16666667
4028,AUC,3.7,4028 AUC,3.0,13,0.08179529,0.50256376,0.23076923
4028,AUC,11.1,4028 AUC,1.0,3,0.06149194,0.7923404,0.33333333
4028,AUC,33.3,4028 AUC,0.0,1,0.0,0.79345069,0.0
4028,MOV,0.0,4028 MOV,1.0,26,0.00682198,0.18892779,0.03846154
4028,MOV,0.005,4028 MOV,2.0,12,0.04696514,0.44803086,0.16666667
4028,MOV,0.015,4028 MOV,2.0,10,0.05668215,0.50983753,0.2
4028,MOV,0.046,4028 MOV,2.0,12,0.04696514,0.44803086,0.16666667
4028,MOV,0.14,4028 MOV,0.0,13,0.0,0.22809537,0.0
4028,MOV,0.41,4028 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4028,MOV,1.23,4028 MOV,2.0,12,0.04696514,0.44803086,0.16666667
4028,MOV,3.7,4028 MOV,2.0,13,0.04325818,0.42234631,0.15384615
4028,MOV,11.1,4028 MOV,1.0,3,0.06149194,0.7923404,0.33333333
4028,MOV,33.3,4028 MOV,0.0,1,0.0,0.79345069,0.0
4029,AUC,0.0,4029 AUC,1.0,15,0.0118669,0.2981653,0.06666667
4029,AUC,100.0,4029 AUC,2.0,15,0.03736126,0.37881983,0.13333333
4029,MOV,0.0,4029 MOV,0.0,15,0.0,0.2038833,0.0
4029,MOV,100.0,4029 MOV,0.0,15,0.0,0.2038833,0.0
4030,AUC,0.0,4030 AUC,1.0,15,0.0118669,0.2981653,0.06666667
4030,AUC,100.0,4030 AUC,2.0,16,0.03497749,0.36022827,0.125
4030,MOV,0.0,4030 MOV,0.0,15,0.0,0.2038833,0.0
4030,MOV,100.0,4030 MOV,0.0,16,0.0,0.19360768,0.0
4031,AUC,0.0,4031 AUC,3.0,24,0.04344334,0.31003881,0.125
4031,AUC,0.005,4031 AUC,2.0,14,0.04009392,0.39941379,0.14285714
4031,AUC,0.015,4031 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4031,AUC,0.046,4031 AUC,3.0,12,0.08894167,0.53230533,0.25
4031,AUC,0.14,4031 AUC,3.0,12,0.08894167,0.53230533,0.25
4031,AUC,0.41,4031 AUC,2.0,12,0.04696514,0.44803086,0.16666667
4031,AUC,1.23,4031 AUC,2.0,8,0.07147921,0.59072457,0.25
4031,MOV,0.0,4031 MOV,2.0,24,0.02315882,0.25848802,0.08333333
4031,MOV,0.005,4031 MOV,0.0,14,0.0,0.2153108,0.0
4031,MOV,0.015,4031 MOV,0.0,13,0.0,0.22809537,0.0
4031,MOV,0.046,4031 MOV,0.0,12,0.0,0.24249401,0.0
4031,MOV,0.14,4031 MOV,1.0,12,0.01486509,0.35387991,0.08333333
4031,MOV,0.41,4031 MOV,0.0,12,0.0,0.24249401,0.0
4031,MOV,1.23,4031 MOV,1.0,8,0.02241749,0.47088818,0.125
4032,AUC,0.0,4032 AUC,3.0,22,0.04749004,0.33334987,0.13636364
4032,AUC,0.005,4032 AUC,3.0,13,0.08179529,0.50256376,0.23076923
4032,AUC,0.015,4032 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4032,AUC,0.046,4032 AUC,2.0,13,0.04325818,0.42234631,0.15384615
4032,AUC,0.14,4032 AUC,2.0,11,0.05136769,0.47698056,0.18181818
4032,AUC,0.41,4032 AUC,0.0,13,0.0,0.22809537,0.0
4032,AUC,1.23,4032 AUC,3.0,9,0.12058382,0.64579786,0.33333333
4032,MOV,0.0,4032 MOV,0.0,22,0.0,0.14865487,0.0
4032,MOV,0.005,4032 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4032,MOV,0.015,4032 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4032,MOV,0.046,4032 MOV,0.0,13,0.0,0.22809537,0.0
4032,MOV,0.14,4032 MOV,2.0,11,0.05136769,0.47698056,0.18181818
4032,MOV,0.41,4032 MOV,2.0,13,0.04325818,0.42234631,0.15384615
4032,MOV,1.23,4032 MOV,4.0,9,0.18877852,0.73334871,0.44444444
4033,AUC,0.0,4033 AUC,2.0,23,0.02418,0.26795981,0.08695652
4033,AUC,0.005,4033 AUC,2.0,6,0.09677141,0.70000668,0.33333333
4033,AUC,0.015,4033 AUC,6.0,12,0.2537816,0.7462184,0.5
4033,AUC,0.046,4033 AUC,3.0,10,0.10779127,0.60322185,0.3
4033,AUC,0.14,4033 AUC,6.0,11,0.28009154,0.78728728,0.54545455
4033,AUC,0.41,4033 AUC,7.0,12,0.31951131,0.80673969,0.58333333
4033,AUC,1.23,4033 AUC,2.0,10,0.05668215,0.50983753,0.2
4033,MOV,0.0,4033 MOV,1.0,23,0.00771667,0.20991155,0.04347826
4033,MOV,0.005,4033 MOV,0.0,6,0.0,0.39033429,0.0
4033,MOV,0.015,4033 MOV,1.0,12,0.01486509,0.35387991,0.08333333
4033,MOV,0.046,4033 MOV,1.0,10,0.01787621,0.40415003,0.1
4033,MOV,0.14,4033 MOV,1.0,11,0.01623217,0.37735844,0.09090909
4033,MOV,0.41,4033 MOV,1.0,12,0.01486509,0.35387991,0.08333333
4033,MOV,1.23,4033 MOV,1.0,10,0.01787621,0.40415003,0.1
4034,AUC,0.0,4034 AUC,0.0,12,0.0,0.24249401,0.0
4034,AUC,100.0,4034 AUC,0.0,15,0.0,0.2038833,0.0
4034,MOV,0.0,4034 MOV,1.0,12,0.01486509,0.35387991,0.08333333
4034,MOV,100.0,4034 MOV,0.0,15,0.0,0.2038833,0.0
4035,AUC,0.0,4035 AUC,4.0,27,0.05915928,0.32478685,0.14814815
4035,AUC,0.005,4035 AUC,0.0,13,0.0,0.22809537,0.0
4035,AUC,0.015,4035 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4035,AUC,0.046,4035 AUC,1.0,10,0.01787621,0.40415003,0.1
4035,AUC,0.14,4035 AUC,0.0,14,0.0,0.2153108,0.0
4035,AUC,0.41,4035 AUC,5.0,13,0.17709708,0.64477108,0.38461538
4035,AUC,1.23,4035 AUC,5.0,14,0.16344732,0.61235577,0.35714286
4035,AUC,3.7,4035 AUC,4.0,14,0.11721379,0.54649084,0.28571429
4035,AUC,11.1,4035 AUC,8.0,14,0.32590645,0.78619201,0.57142857
4035,AUC,33.3,4035 AUC,12.0,14,0.60058621,0.95990608,0.85714286
4035,MOV,0.0,4035 MOV,1.0,27,0.00656815,0.18283466,0.03703704
4035,MOV,0.005,4035 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4035,MOV,0.015,4035 MOV,0.0,14,0.0,0.2153108,0.0
4035,MOV,0.046,4035 MOV,1.0,10,0.01787621,0.40415003,0.1
4035,MOV,0.14,4035 MOV,0.0,14,0.0,0.2153108,0.0
4035,MOV,0.41,4035 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4035,MOV,1.23,4035 MOV,2.0,14,0.04009392,0.39941379,0.14285714
4035,MOV,3.7,4035 MOV,0.0,14,0.0,0.2153108,0.0
4035,MOV,11.1,4035 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4035,MOV,33.3,4035 MOV,0.0,14,0.0,0.2153108,0.0
4036,AUC,0.0,4036 AUC,0.0,14,0.0,0.2153108,0.0
4036,AUC,100.0,4036 AUC,2.0,14,0.04009392,0.39941379,0.14285714
4036,MOV,0.0,4036 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4036,MOV,100.0,4036 MOV,0.0,14,0.0,0.2153108,0.0
4037,AUC,0.0,4037 AUC,3.0,22,0.04749004,0.33334987,0.13636364
4037,AUC,0.005,4037 AUC,4.0,11,0.15166471,0.64619883,0.36363636
4037,AUC,0.015,4037 AUC,6.0,13,0.23206068,0.70856204,0.46153846
4037,AUC,0.046,4037 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4037,AUC,0.14,4037 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4037,AUC,0.41,4037 AUC,4.0,13,0.12680704,0.57630657,0.30769231
4037,AUC,1.23,4037 AUC,6.0,12,0.2537816,0.7462184,0.5
4037,AUC,11.1,4037 AUC,0.0,1,0.0,0.79345069,0.0
4037,MOV,0.0,4037 MOV,2.0,22,0.02529543,0.27814947,0.09090909
4037,MOV,0.005,4037 MOV,1.0,11,0.01623217,0.37735844,0.09090909
4037,MOV,0.015,4037 MOV,4.0,13,0.12680704,0.57630657,0.30769231
4037,MOV,0.046,4037 MOV,2.0,12,0.04696514,0.44803086,0.16666667
4037,MOV,0.14,4037 MOV,2.0,13,0.04325818,0.42234631,0.15384615
4037,MOV,0.41,4037 MOV,2.0,13,0.04325818,0.42234631,0.15384615
4037,MOV,1.23,4037 MOV,1.0,12,0.01486509,0.35387991,0.08333333
4037,MOV,11.1,4037 MOV,0.0,1,0.0,0.79345069,0.0
4038,AUC,0.0,4038 AUC,0.0,14,0.0,0.2153108,0.0
4038,AUC,100.0,4038 AUC,3.0,15,0.07047549,0.45185449,0.2
4038,MOV,0.0,4038 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4038,MOV,100.0,4038 MOV,0.0,15,0.0,0.2038833,0.0
4039,AUC,0.0,4039 AUC,0.0,14,0.0,0.2153108,0.0
4039,AUC,100.0,4039 AUC,4.0,13,0.12680704,0.57630657,0.30769231
4039,MOV,0.0,4039 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4039,MOV,100.0,4039 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4040,AUC,0.0,4040 AUC,0.0,14,0.0,0.2153108,0.0
4040,AUC,100.0,4040 AUC,4.0,14,0.11721379,0.54649084,0.28571429
4040,MOV,0.0,4040 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4040,MOV,100.0,4040 MOV,0.0,14,0.0,0.2153108,0.0
4041,AUC,0.0,4041 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4041,AUC,100.0,4041 AUC,4.0,16,0.10182067,0.49498317,0.25
4041,MOV,0.0,4041 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4041,MOV,100.0,4041 MOV,1.0,16,0.01111934,0.28328738,0.0625
4042,AUC,0.0,4042 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4042,AUC,100.0,4042 AUC,3.0,15,0.07047549,0.45185449,0.2
4042,MOV,0.0,4042 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4042,MOV,100.0,4042 MOV,2.0,15,0.03736126,0.37881983,0.13333333
4043,AUC,0.0,4043 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4043,AUC,100.0,4043 AUC,4.0,16,0.10182067,0.49498317,0.25
4043,MOV,0.0,4043 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4043,MOV,100.0,4043 MOV,1.0,16,0.01111934,0.28328738,0.0625
4044,AUC,0.0,4044 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4044,AUC,100.0,4044 AUC,4.0,14,0.11721379,0.54649084,0.28571429
4044,MOV,0.0,4044 MOV,1.0,14,0.01272222,0.31468704,0.07142857
4044,MOV,100.0,4044 MOV,4.0,14,0.11721379,0.54649084,0.28571429
4046,AUC,0.0,4046 AUC,8.0,15,0.3011698,0.75190465,0.53333333
4046,AUC,100.0,4046 AUC,3.0,14,0.07571387,0.47589231,0.21428571
4046,MOV,0.0,4046 MOV,2.0,15,0.03736126,0.37881983,0.13333333
4046,MOV,100.0,4046 MOV,3.0,14,0.07571387,0.47589231,0.21428571
4048,AUC,0.0,4048 AUC,2.0,24,0.02315882,0.25848802,0.08333333
4048,AUC,0.005,4048 AUC,1.0,12,0.01486509,0.35387991,0.08333333
4048,AUC,0.015,4048 AUC,0.0,11,0.0,0.25883297,0.0
4048,AUC,0.046,4048 AUC,5.0,12,0.19326031,0.68048869,0.41666667
4048,AUC,0.14,4048 AUC,2.0,14,0.04009392,0.39941379,0.14285714
4048,AUC,0.41,4048 AUC,3.0,13,0.08179529,0.50256376,0.23076923
4048,AUC,1.23,4048 AUC,1.0,14,0.01272222,0.31468704,0.07142857
4048,AUC,3.7,4048 AUC,3.0,9,0.12058382,0.64579786,0.33333333
4048,AUC,11.1,4048 AUC,1.0,3,0.06149194,0.7923404,0.33333333
4048,MOV,0.0,4048 MOV,0.0,24,0.0,0.1379762,0.0
4048,MOV,0.005,4048 MOV,0.0,12,0.0,0.24249401,0.0
4048,MOV,0.015,4048 MOV,0.0,11,0.0,0.25883297,0.0
4048,MOV,0.046,4048 MOV,0.0,12,0.0,0.24249401,0.0
4048,MOV,0.14,4048 MOV,0.0,14,0.0,0.2153108,0.0
4048,MOV,0.41,4048 MOV,1.0,13,0.01371042,0.33313951,0.07692308
4048,MOV,1.23,4048 MOV,0.0,14,0.0,0.2153108,0.0
4048,MOV,3.7,4048 MOV,0.0,9,0.0,0.29914505,0.0
4048,MOV,11.1,4048 MOV,1.0,3,0.06149194,0.7923404,0.33333333
4049,AUC,0.0,4049 AUC,8.0,15,0.3011698,0.75190465,0.53333333
4049,AUC,100.0,4049 AUC,10.0,15,0.41713548,0.84823676,0.66666667
4049,MOV,0.0,4049 MOV,2.0,15,0.03736126,0.37881983,0.13333333
4049,MOV,100.0,4049 MOV,5.0,15,0.15176324,0.58286452,0.33333333
4050,AUC,0.0,4050 AUC,8.0,15,0.3011698,0.75190465,0.53333333
4050,AUC,100.0,4050 AUC,10.0,15,0.41713548,0.84823676,0.66666667
4050,MOV,0.0,4050 MOV,2.0,15,0.03736126,0.37881983,0.13333333
4050,MOV,100.0,4050 MOV,2.0,15,0.03736126,0.37881983,0.13333333
4051,AUC,0.0,4051 AUC,2.0,15,0.03736126,0.37881983,0.13333333
4051,AUC,100.0,4051 AUC,0.0,15,0.0,0.2038833,0.0
4051,MOV,0.0,4051 MOV,0.0,15,0.0,0.2038833,0.0
4051,MOV,100.0,4051 MOV,1.0,15,0.0118669,0.2981653,0.06666667
4052,AUC,0.0,4052 AUC,5.0,27,0.08180707,0.36698684,0.18518519
4052,AUC,0.005,4052 AUC,3.0,11,0.09746059,0.5656453,0.27272727
4052,AUC,0.015,4052 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4052,AUC,0.046,4052 AUC,4.0,13,0.12680704,0.57630657,0.30769231
4052,AUC,0.14,4052 AUC,1.0,13,0.01371042,0.33313951,0.07692308
4052,AUC,0.41,4052 AUC,3.0,13,0.08179529,0.50256376,0.23076923
4052,AUC,1.23,4052 AUC,2.0,13,0.04325818,0.42234631,0.15384615
