"Dose","Response","CI_Lo","CI_Hi","End Point Name","endPointLink","Sample_ID"
4e-04,0.0176991150442478,0.0128318832237604,0.0445456089413601,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2804-3"
0.002,0.0263157894736842,0.017326228165036,0.0482090499997281,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2804-1"
0.002,0.0263157894736842,0.017326228165036,0.0482090499997281,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2804-2"
0.002,0.0263157894736842,0.017326228165036,0.0482090499997281,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2804-3"
0.01,0.239583333333333,0.0743011211747792,0.0943404898506519,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2804-1"
0.01,0.239583333333333,0.0743011211747792,0.0943404898506519,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2804-2"
0.01,0.239583333333333,0.0743011211747792,0.0943404898506519,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2804-3"
0,0.166666666666667,0.0613928429471653,0.0870432348522824,"Any effect",NA,"2805-1"
0,0.166666666666667,0.0613928429471653,0.0870432348522824,"Any effect",NA,"2805-2"
0,0.166666666666667,0.0613928429471653,0.0870432348522824,"Any effect",NA,"2805-3"
0,0.166666666666667,0.0613928429471653,0.0870432348522824,"Any effect",NA,"2805-4"
0,0.166666666666667,0.0613928429471653,0.0870432348522824,"Any effect",NA,"2805-5"
0,0.166666666666667,0.0613928429471653,0.0870432348522824,"Any effect",NA,"2805-6"
0,0.166666666666667,0.0613928429471653,0.0870432348522824,"Any effect",NA,"2805-7"
8e-05,0.195833333333333,0.0452474712328087,0.0548311058639236,"Any effect",NA,"2805-1"
8e-05,0.195833333333333,0.0452474712328087,0.0548311058639236,"Any effect",NA,"2805-2"
8e-05,0.195833333333333,0.0452474712328087,0.0548311058639236,"Any effect",NA,"2805-3"
8e-05,0.195833333333333,0.0452474712328087,0.0548311058639236,"Any effect",NA,"2805-4"
8e-05,0.195833333333333,0.0452474712328087,0.0548311058639236,"Any effect",NA,"2805-5"
8e-05,0.195833333333333,0.0452474712328087,0.0548311058639236,"Any effect",NA,"2805-6"
8e-05,0.195833333333333,0.0452474712328087,0.0548311058639236,"Any effect",NA,"2805-7"
4e-04,0.1125,0.0340226176069512,0.0462319055616593,"Any effect",NA,"2805-1"
4e-04,0.1125,0.0340226176069512,0.0462319055616593,"Any effect",NA,"2805-2"
4e-04,0.1125,0.0340226176069512,0.0462319055616593,"Any effect",NA,"2805-3"
4e-04,0.1125,0.0340226176069512,0.0462319055616593,"Any effect",NA,"2805-4"
4e-04,0.1125,0.0340226176069512,0.0462319055616593,"Any effect",NA,"2805-5"
4e-04,0.1125,0.0340226176069512,0.0462319055616593,"Any effect",NA,"2805-6"
4e-04,0.1125,0.0340226176069512,0.0462319055616593,"Any effect",NA,"2805-7"
0.002,0.141666666666667,0.0384853413290424,0.0497756506204928,"Any effect",NA,"2805-1"
0.002,0.141666666666667,0.0384853413290424,0.0497756506204928,"Any effect",NA,"2805-2"
0.002,0.141666666666667,0.0384853413290424,0.0497756506204928,"Any effect",NA,"2805-3"
0.002,0.141666666666667,0.0384853413290424,0.0497756506204928,"Any effect",NA,"2805-4"
0.002,0.141666666666667,0.0384853413290424,0.0497756506204928,"Any effect",NA,"2805-5"
0.002,0.141666666666667,0.0384853413290424,0.0497756506204928,"Any effect",NA,"2805-6"
0.002,0.141666666666667,0.0384853413290424,0.0497756506204928,"Any effect",NA,"2805-7"
0.01,0.241666666666667,0.0498161130653047,0.0579556383684434,"Any effect",NA,"2805-1"
0.01,0.241666666666667,0.0498161130653047,0.0579556383684434,"Any effect",NA,"2805-2"
0.01,0.241666666666667,0.0498161130653047,0.0579556383684434,"Any effect",NA,"2805-3"
0.01,0.241666666666667,0.0498161130653047,0.0579556383684434,"Any effect",NA,"2805-4"
0.01,0.241666666666667,0.0498161130653047,0.0579556383684434,"Any effect",NA,"2805-5"
0.01,0.241666666666667,0.0498161130653047,0.0579556383684434,"Any effect",NA,"2805-6"
0.01,0.241666666666667,0.0498161130653047,0.0579556383684434,"Any effect",NA,"2805-7"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-1"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-2"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-3"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-4"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-5"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-6"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-7"
8e-05,0.0599078341013825,0.0245666373968655,0.039877131555322,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-1"
8e-05,0.0599078341013825,0.0245666373968655,0.039877131555322,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-2"
8e-05,0.0599078341013825,0.0245666373968655,0.039877131555322,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-3"
8e-05,0.0599078341013825,0.0245666373968655,0.039877131555322,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-4"
8e-05,0.0599078341013825,0.0245666373968655,0.039877131555322,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-5"
8e-05,0.0599078341013825,0.0245666373968655,0.039877131555322,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-6"
8e-05,0.0599078341013825,0.0245666373968655,0.039877131555322,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-7"
4e-04,0.0311111111111111,0.015960749856591,0.0317028043551949,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-1"
4e-04,0.0311111111111111,0.015960749856591,0.0317028043551949,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-2"
4e-04,0.0311111111111111,0.015960749856591,0.0317028043551949,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-3"
4e-04,0.0311111111111111,0.015960749856591,0.0317028043551949,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-4"
4e-04,0.0311111111111111,0.015960749856591,0.0317028043551949,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-5"
4e-04,0.0311111111111111,0.015960749856591,0.0317028043551949,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-6"
4e-04,0.0311111111111111,0.015960749856591,0.0317028043551949,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-7"
0.002,0.0316742081447964,0.0162481422413992,0.0322510115833512,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-1"
0.002,0.0316742081447964,0.0162481422413992,0.0322510115833512,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-2"
0.002,0.0316742081447964,0.0162481422413992,0.0322510115833512,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-3"
0.002,0.0316742081447964,0.0162481422413992,0.0322510115833512,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-4"
0.002,0.0316742081447964,0.0162481422413992,0.0322510115833512,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-5"
0.002,0.0316742081447964,0.0162481422413992,0.0322510115833512,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-6"
0.002,0.0316742081447964,0.0162481422413992,0.0322510115833512,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-7"
0.01,0.0422535211267606,0.0198670923027002,0.0360855245017136,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-1"
0.01,0.0422535211267606,0.0198670923027002,0.0360855245017136,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-2"
0.01,0.0422535211267606,0.0198670923027002,0.0360855245017136,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-3"
0.01,0.0422535211267606,0.0198670923027002,0.0360855245017136,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-4"
0.01,0.0422535211267606,0.0198670923027002,0.0360855245017136,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-5"
0.01,0.0422535211267606,0.0198670923027002,0.0360855245017136,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-6"
0.01,0.0422535211267606,0.0198670923027002,0.0360855245017136,"Brain","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","2805-7"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-1"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-2"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-3"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-4"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-5"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-6"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-7"
8e-05,0.0691244239631336,0.0267899657197345,0.0417798212570715,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-1"
8e-05,0.0691244239631336,0.0267899657197345,0.0417798212570715,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-2"
8e-05,0.0691244239631336,0.0267899657197345,0.0417798212570715,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-3"
8e-05,0.0691244239631336,0.0267899657197345,0.0417798212570715,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-4"
8e-05,0.0691244239631336,0.0267899657197345,0.0417798212570715,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-5"
8e-05,0.0691244239631336,0.0267899657197345,0.0417798212570715,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-6"
8e-05,0.0691244239631336,0.0267899657197345,0.0417798212570715,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-7"
4e-04,0.0266666666666667,0.0143890330619692,0.0302803013472897,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-1"
4e-04,0.0266666666666667,0.0143890330619692,0.0302803013472897,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-2"
4e-04,0.0266666666666667,0.0143890330619692,0.0302803013472897,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-3"
4e-04,0.0266666666666667,0.0143890330619692,0.0302803013472897,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-4"
4e-04,0.0266666666666667,0.0143890330619692,0.0302803013472897,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-5"
4e-04,0.0266666666666667,0.0143890330619692,0.0302803013472897,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-6"
4e-04,0.0266666666666667,0.0143890330619692,0.0302803013472897,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-7"
0.002,0.0271493212669683,0.014648423998287,0.0308059104353304,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-1"
0.002,0.0271493212669683,0.014648423998287,0.0308059104353304,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-2"
0.002,0.0271493212669683,0.014648423998287,0.0308059104353304,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-3"
0.002,0.0271493212669683,0.014648423998287,0.0308059104353304,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-4"
0.002,0.0271493212669683,0.014648423998287,0.0308059104353304,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-5"
0.002,0.0271493212669683,0.014648423998287,0.0308059104353304,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-6"
0.002,0.0271493212669683,0.014648423998287,0.0308059104353304,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-7"
0.01,0.0469483568075117,0.0212499563847644,0.0373020456894288,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-1"
0.01,0.0469483568075117,0.0212499563847644,0.0373020456894288,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-2"
0.01,0.0469483568075117,0.0212499563847644,0.0373020456894288,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-3"
0.01,0.0469483568075117,0.0212499563847644,0.0373020456894288,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-4"
0.01,0.0469483568075117,0.0212499563847644,0.0373020456894288,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-5"
0.01,0.0469483568075117,0.0212499563847644,0.0373020456894288,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-6"
0.01,0.0469483568075117,0.0212499563847644,0.0373020456894288,"Craniofacial","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","2805-7"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2805-1"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2805-2"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2805-3"
0,0.0348837209302326,0.0229499228528242,0.0627249900953751,"Edema","http://purl.obolibrary.org/obo/ZP_0002060 |","2805-4"
