SampleNumber,date_sampled,sample_matrix,technology,Sample_ID,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,Chemical_ID,measurement_value,water_concentration,water_concentration_unit,bioassay_sample_from_lims,parent_samples_from_lims,child_samples_from_lims
C49039,None,None,None,1516,C49039,92-93-3,NA,SealCoat_CT-1 C,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,609,0,NA,NA,NA,NA,NA
C49039,None,None,None,1516,C49039,95-15-8  ,NA,SealCoat_CT-1 C,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C49039,None,None,None,1516,C49039,954-46-1,NA,SealCoat_CT-1 C,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,777,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,109041-38-5,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,297,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,109699-80-1,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1177,0.073288792,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,120-12-7,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1031,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,120-72-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,129-00-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,2739,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,132-64-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1619,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,132-65-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1620,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,1576-67-6,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,447,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,17024-19-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,515,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,1705-85-7,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,694,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,17117-34-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,511,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,189-55-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1613,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,189-64-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1612,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,191-07-1,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1449,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,191-24-2,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1179,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,191-30-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1614,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,191-30-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1616,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,192-97-2,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1178,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,193-09-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,2326,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,193-39-5,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1965,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,20268-51-3,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,721,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,203-18-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1618,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,205-99-2,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1175,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,206-44-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1854,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,207-08-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1182,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,207-18-1,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,2328,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,208-96-8,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,949,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,2113-58-8,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,512,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,2498-66-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1163,1.430713078,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,260-94-6,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,965,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,3586-69-4,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,414,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,42397-64-8,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,67,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,42397-65-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,70,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,4265-25-2  ,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,479-79-8,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,483-65-8,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,2774,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,486-25-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,771,0.31067,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,50-32-8,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1174,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,5410-97-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,513,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,5522-43-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,56-55-3,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1161,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,56-55-3,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1171,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,581-89-5,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,419,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,602-60-8,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,776,0.212732577,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,602-87-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,607-57-8,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,611-32-5,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,741,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,613-12-7,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,404,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,63041-90-7,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,696,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,11/1/6373,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,6639-36-7,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,416,0.13560561,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,2/8/7496,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,75321-20-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,57,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,789-07-1,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,420,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,82-05-3,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1166,0.211153097,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,83-32-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,947,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,84-65-1,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,746,2.607699831,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,84030-79-5,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1615,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,85-01-8,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,2635,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,85-02-9,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,629,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,86-00-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,415,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,86-57-7,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,86-73-7,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1855,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,86-74-8,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,1316,2.604058955,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,90-12-0,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,250,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,91-20-3,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,2323,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,91-22-5,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,91-57-6,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,409,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,92-83-1,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,3272,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,92-93-3,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,609,0,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,95-15-8  ,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,NA,NA,NA,NA,NA,NA,NA
C57488,None,None,None,1517,C57488,954-46-1,NA,SealCoat_CT-1 D,NA,NA,Tarconite Neyra Industries Inc.,NA,CT-1,777,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,109041-38-5,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,297,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,109699-80-1,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1177,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,120-12-7,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1031,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,120-72-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,129-00-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,2739,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,132-64-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1619,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,132-65-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1620,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,1576-67-6,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,447,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,17024-19-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,515,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,1705-85-7,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,694,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,17117-34-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,511,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,189-55-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1613,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,189-64-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1612,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,191-07-1,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1449,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,191-24-2,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1179,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,191-30-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1614,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,191-30-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1616,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,192-97-2,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1178,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,193-09-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,2326,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,193-39-5,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1965,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,20268-51-3,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,721,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,203-18-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1618,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,205-99-2,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1175,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,206-44-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1854,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,207-08-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1182,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,207-18-1,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,2328,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,208-96-8,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,949,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,2113-58-8,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,512,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,2498-66-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1163,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,260-94-6,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,965,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,3586-69-4,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,414,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,42397-64-8,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,67,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,42397-65-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,70,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,4265-25-2  ,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,479-79-8,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,483-65-8,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,2774,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,486-25-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,771,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,50-32-8,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1174,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,5410-97-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,513,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,5522-43-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,56-55-3,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1161,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,56-55-3,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1171,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,581-89-5,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,419,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,602-60-8,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,776,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,602-87-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,607-57-8,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,611-32-5,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,741,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,613-12-7,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,404,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,63041-90-7,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,696,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,11/1/6373,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,6639-36-7,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,416,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,2/8/7496,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,75321-20-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,57,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,789-07-1,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,420,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,82-05-3,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1166,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,83-32-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,947,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,84-65-1,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,746,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,84030-79-5,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1615,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,85-01-8,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,2635,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,85-02-9,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,629,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,86-00-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,415,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,86-57-7,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,86-73-7,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1855,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,86-74-8,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1316,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,90-12-0,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,250,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,91-20-3,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,2323,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,91-22-5,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,91-57-6,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,409,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,92-83-1,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,3272,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,92-93-3,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,609,0,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,95-15-8  ,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C85418,None,None,None,1518,C85418,954-46-1,NA,SealCoat_CT-2 A,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,777,0,NA,NA,NA,NA,NA
C67584,None,None,None,1519,C67584,109041-38-5,NA,SealCoat_CT-2 B,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,297,0,NA,NA,NA,NA,NA
C67584,None,None,None,1519,C67584,109699-80-1,NA,SealCoat_CT-2 B,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1177,0,NA,NA,NA,NA,NA
C67584,None,None,None,1519,C67584,120-12-7,NA,SealCoat_CT-2 B,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,1031,2121.592252,NA,NA,NA,NA,NA
C67584,None,None,None,1519,C67584,120-72-9,NA,SealCoat_CT-2 B,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,NA,NA,NA,NA,NA,NA,NA
C67584,None,None,None,1519,C67584,129-00-0,NA,SealCoat_CT-2 B,NA,NA,Gulf Seal No. 253 Henry Company,NA,CT-2,2739,12601.90533,NA,NA,NA,NA,NA
