SampleNumber,date_sampled,sample_matrix,technology,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,measurement_value,measurement_value_qualifier,measurement_value_unit,measurement_value_molar,measurement_value_molar_unit,water_concentration,water_concentration_qualifier,water_concentration_unit,water_concentration_molar,water_concentration_molar_unit,parentSampleNumber,childSampleNumber
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,120-12-7,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,479,NULL,pg/uL,2687.55,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,129-00-0,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,6040,NULL,pg/uL,29863.9,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,132-65-0,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,198,NULL,pg/uL,1074.59,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,1576-67-6,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,1705-85-7,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,191-24-2,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,191-30-0,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,192-97-2,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,139,NULL,pg/uL,550.931,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,193-39-5,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,205-99-2,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,123,NULL,pg/uL,487.515,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,206-44-0,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,207-08-9,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,36.1,NULL,pg/uL,143.078,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,208-96-8,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,218-01-9,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,980,NULL,pg/uL,4292.82,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,2381-21-7,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,197,NULL,pg/uL,910.868,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,2531-84-2,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,716,NULL,pg/uL,3724.2,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,483-65-8,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,933,NULL,pg/uL,3981.47,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,50-32-8,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,53-70-3,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,56-55-3,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,734,NULL,pg/uL,3215.24,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,573-98-8,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,575-43-9,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,613-06-9,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,613-12-7,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,779-02-2,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,781-43-1,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,832-69-9,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,511,NULL,pg/uL,2657.92,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,83-32-9,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,85-01-8,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,2520,NULL,pg/uL,14139.1,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,86-73-7,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,250,NULL,pg/uL,1504.04,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,90-12-0,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,91-20-3,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090075,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090080,91-57-6,NULL,RM7W-5-LFT-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,120-12-7,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,129-00-0,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,589,NULL,pg/uL,2912.23,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,132-65-0,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,1576-67-6,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,1705-85-7,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,191-24-2,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,191-30-0,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,192-97-2,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,193-39-5,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,205-99-2,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,206-44-0,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,601,NULL,pg/uL,2971.56,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,207-08-9,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,208-96-8,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,218-01-9,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,146,NULL,pg/uL,639.543,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,2381-21-7,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,2531-84-2,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,483-65-8,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,563,NULL,pg/uL,2402.54,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,50-32-8,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,53-70-3,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,56-55-3,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,105,NULL,pg/uL,459.945,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,573-98-8,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,575-43-9,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,613-06-9,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,613-12-7,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,779-02-2,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,781-43-1,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,832-69-9,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,83-32-9,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,85-01-8,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,434,NULL,pg/uL,2435.07,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,86-73-7,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,90-12-0,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,91-20-3,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A090081,Oct 21 2009 12:00AM,PSD-Water,LFT - Spiked,A090082,91-57-6,NULL,RM12E-LFT-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,BDL,NULL,pg/uL,BDL,pmol/mL,NULL,NULL,NULL,NULL,nc:error,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,120-12-7,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,129-00-0,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",694,NULL,pg/uL,3431.39,pmol/mL,0.337,NULL,ng/L,0.00166625,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,132-65-0,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",65,NULL,pg/uL,352.768,pmol/mL,0.093,NULL,ng/L,0.00050473,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,1576-67-6,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",772,NULL,pg/uL,3742.44,pmol/mL,0.325,NULL,ng/L,0.00157551,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,1705-85-7,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",81.1,NULL,pg/uL,334.689,pmol/mL,0.033,NULL,ng/L,0.000136187,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,191-24-2,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,191-30-0,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,192-97-2,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",59.6,NULL,pg/uL,236.227,pmol/mL,0.027,NULL,ng/L,0.000107015,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,193-39-5,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,205-99-2,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",55.3,NULL,pg/uL,219.184,pmol/mL,0.022,NULL,ng/L,8.72E-05,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,206-44-0,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",804,NULL,pg/uL,3975.27,pmol/mL,0.38,NULL,ng/L,0.00187886,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,207-08-9,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,208-96-8,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,218-01-9,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",1030,NULL,pg/uL,4511.85,pmol/mL,0.404,NULL,ng/L,0.0017697,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,2381-21-7,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,2531-84-2,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",908,NULL,pg/uL,4722.87,pmol/mL,0.601,NULL,ng/L,0.00312604,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,483-65-8,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,50-32-8,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,53-70-3,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,56-55-3,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",141,NULL,pg/uL,617.641,pmol/mL,0.056,NULL,ng/L,0.000245304,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,573-98-8,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,575-43-9,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",80.8,NULL,pg/uL,517.207,pmol/mL,0.148,NULL,ng/L,0.000947359,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,613-06-9,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,613-12-7,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,779-02-2,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,781-43-1,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL
A110067,Mar 15 2011 10:00AM,PSD-Water,LFT - Spiked,A110071,832-69-9,NULL,LA-Water-Spiked,29.2611,-89.2611,"Grand Isle, Louisiana",NULL,"Grand Isle, LA",920,NULL,pg/uL,4785.29,pmol/mL,0.484,NULL,ng/L,0.00251748,nmol/L,NULL,NULL
